"","row_id","num_reps","num_taxa","num_trees","tree_depth","recombination_value","recombination_type","uid","alisim_gene_models","alisim_gene_tree_length","total_alignment_length","sequence_type","starting_tree_file","gene_tree_file","partition_file","output_alignment_file"
"923",923,3,10,250,100,0.25,"Ancient","exp2_00250_0010_003_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_100_0.25_Ancient/exp2_00250_0010_003_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_100_0.25_Ancient/exp2_00250_0010_003_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_100_0.25_Ancient/exp2_00250_0010_003_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_003_100_0.25_Ancient/exp2_00250_0010_003_100_0.25_Ancient_output_alignment.fa"
"924",924,4,10,250,100,0.25,"Ancient","exp2_00250_0010_004_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_100_0.25_Ancient/exp2_00250_0010_004_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_100_0.25_Ancient/exp2_00250_0010_004_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_100_0.25_Ancient/exp2_00250_0010_004_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_004_100_0.25_Ancient/exp2_00250_0010_004_100_0.25_Ancient_output_alignment.fa"
"925",925,5,10,250,100,0.25,"Ancient","exp2_00250_0010_005_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_100_0.25_Ancient/exp2_00250_0010_005_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_100_0.25_Ancient/exp2_00250_0010_005_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_100_0.25_Ancient/exp2_00250_0010_005_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_005_100_0.25_Ancient/exp2_00250_0010_005_100_0.25_Ancient_output_alignment.fa"
"926",926,6,10,250,100,0.25,"Ancient","exp2_00250_0010_006_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_100_0.25_Ancient/exp2_00250_0010_006_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_100_0.25_Ancient/exp2_00250_0010_006_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_100_0.25_Ancient/exp2_00250_0010_006_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_006_100_0.25_Ancient/exp2_00250_0010_006_100_0.25_Ancient_output_alignment.fa"
"927",927,7,10,250,100,0.25,"Ancient","exp2_00250_0010_007_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_100_0.25_Ancient/exp2_00250_0010_007_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_100_0.25_Ancient/exp2_00250_0010_007_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_100_0.25_Ancient/exp2_00250_0010_007_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_007_100_0.25_Ancient/exp2_00250_0010_007_100_0.25_Ancient_output_alignment.fa"
"928",928,8,10,250,100,0.25,"Ancient","exp2_00250_0010_008_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_100_0.25_Ancient/exp2_00250_0010_008_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_100_0.25_Ancient/exp2_00250_0010_008_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_100_0.25_Ancient/exp2_00250_0010_008_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_008_100_0.25_Ancient/exp2_00250_0010_008_100_0.25_Ancient_output_alignment.fa"
"929",929,9,10,250,100,0.25,"Ancient","exp2_00250_0010_009_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_100_0.25_Ancient/exp2_00250_0010_009_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_100_0.25_Ancient/exp2_00250_0010_009_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_100_0.25_Ancient/exp2_00250_0010_009_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_009_100_0.25_Ancient/exp2_00250_0010_009_100_0.25_Ancient_output_alignment.fa"
"930",930,10,10,250,100,0.25,"Ancient","exp2_00250_0010_010_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_100_0.25_Ancient/exp2_00250_0010_010_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_100_0.25_Ancient/exp2_00250_0010_010_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_100_0.25_Ancient/exp2_00250_0010_010_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0010_010_100_0.25_Ancient/exp2_00250_0010_010_100_0.25_Ancient_output_alignment.fa"
"931",931,1,20,250,100,0.25,"Ancient","exp2_00250_0020_001_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_100_0.25_Ancient/exp2_00250_0020_001_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_100_0.25_Ancient/exp2_00250_0020_001_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_100_0.25_Ancient/exp2_00250_0020_001_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_001_100_0.25_Ancient/exp2_00250_0020_001_100_0.25_Ancient_output_alignment.fa"
"932",932,2,20,250,100,0.25,"Ancient","exp2_00250_0020_002_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_100_0.25_Ancient/exp2_00250_0020_002_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_100_0.25_Ancient/exp2_00250_0020_002_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_100_0.25_Ancient/exp2_00250_0020_002_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_002_100_0.25_Ancient/exp2_00250_0020_002_100_0.25_Ancient_output_alignment.fa"
"933",933,3,20,250,100,0.25,"Ancient","exp2_00250_0020_003_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_100_0.25_Ancient/exp2_00250_0020_003_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_100_0.25_Ancient/exp2_00250_0020_003_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_100_0.25_Ancient/exp2_00250_0020_003_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_003_100_0.25_Ancient/exp2_00250_0020_003_100_0.25_Ancient_output_alignment.fa"
"934",934,4,20,250,100,0.25,"Ancient","exp2_00250_0020_004_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_100_0.25_Ancient/exp2_00250_0020_004_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_100_0.25_Ancient/exp2_00250_0020_004_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_100_0.25_Ancient/exp2_00250_0020_004_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_004_100_0.25_Ancient/exp2_00250_0020_004_100_0.25_Ancient_output_alignment.fa"
"935",935,5,20,250,100,0.25,"Ancient","exp2_00250_0020_005_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_100_0.25_Ancient/exp2_00250_0020_005_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_100_0.25_Ancient/exp2_00250_0020_005_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_100_0.25_Ancient/exp2_00250_0020_005_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_005_100_0.25_Ancient/exp2_00250_0020_005_100_0.25_Ancient_output_alignment.fa"
"936",936,6,20,250,100,0.25,"Ancient","exp2_00250_0020_006_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_100_0.25_Ancient/exp2_00250_0020_006_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_100_0.25_Ancient/exp2_00250_0020_006_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_100_0.25_Ancient/exp2_00250_0020_006_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_006_100_0.25_Ancient/exp2_00250_0020_006_100_0.25_Ancient_output_alignment.fa"
"937",937,7,20,250,100,0.25,"Ancient","exp2_00250_0020_007_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_100_0.25_Ancient/exp2_00250_0020_007_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_100_0.25_Ancient/exp2_00250_0020_007_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_100_0.25_Ancient/exp2_00250_0020_007_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_007_100_0.25_Ancient/exp2_00250_0020_007_100_0.25_Ancient_output_alignment.fa"
"938",938,8,20,250,100,0.25,"Ancient","exp2_00250_0020_008_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_100_0.25_Ancient/exp2_00250_0020_008_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_100_0.25_Ancient/exp2_00250_0020_008_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_100_0.25_Ancient/exp2_00250_0020_008_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_008_100_0.25_Ancient/exp2_00250_0020_008_100_0.25_Ancient_output_alignment.fa"
"939",939,9,20,250,100,0.25,"Ancient","exp2_00250_0020_009_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_100_0.25_Ancient/exp2_00250_0020_009_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_100_0.25_Ancient/exp2_00250_0020_009_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_100_0.25_Ancient/exp2_00250_0020_009_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_009_100_0.25_Ancient/exp2_00250_0020_009_100_0.25_Ancient_output_alignment.fa"
"940",940,10,20,250,100,0.25,"Ancient","exp2_00250_0020_010_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_100_0.25_Ancient/exp2_00250_0020_010_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_100_0.25_Ancient/exp2_00250_0020_010_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_100_0.25_Ancient/exp2_00250_0020_010_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0020_010_100_0.25_Ancient/exp2_00250_0020_010_100_0.25_Ancient_output_alignment.fa"
"941",941,1,50,250,100,0.25,"Ancient","exp2_00250_0050_001_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_100_0.25_Ancient/exp2_00250_0050_001_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_100_0.25_Ancient/exp2_00250_0050_001_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_100_0.25_Ancient/exp2_00250_0050_001_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_001_100_0.25_Ancient/exp2_00250_0050_001_100_0.25_Ancient_output_alignment.fa"
"942",942,2,50,250,100,0.25,"Ancient","exp2_00250_0050_002_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_100_0.25_Ancient/exp2_00250_0050_002_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_100_0.25_Ancient/exp2_00250_0050_002_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_100_0.25_Ancient/exp2_00250_0050_002_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_002_100_0.25_Ancient/exp2_00250_0050_002_100_0.25_Ancient_output_alignment.fa"
"943",943,3,50,250,100,0.25,"Ancient","exp2_00250_0050_003_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_100_0.25_Ancient/exp2_00250_0050_003_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_100_0.25_Ancient/exp2_00250_0050_003_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_100_0.25_Ancient/exp2_00250_0050_003_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_003_100_0.25_Ancient/exp2_00250_0050_003_100_0.25_Ancient_output_alignment.fa"
"944",944,4,50,250,100,0.25,"Ancient","exp2_00250_0050_004_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_100_0.25_Ancient/exp2_00250_0050_004_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_100_0.25_Ancient/exp2_00250_0050_004_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_100_0.25_Ancient/exp2_00250_0050_004_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_004_100_0.25_Ancient/exp2_00250_0050_004_100_0.25_Ancient_output_alignment.fa"
"945",945,5,50,250,100,0.25,"Ancient","exp2_00250_0050_005_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_100_0.25_Ancient/exp2_00250_0050_005_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_100_0.25_Ancient/exp2_00250_0050_005_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_100_0.25_Ancient/exp2_00250_0050_005_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_005_100_0.25_Ancient/exp2_00250_0050_005_100_0.25_Ancient_output_alignment.fa"
"946",946,6,50,250,100,0.25,"Ancient","exp2_00250_0050_006_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_100_0.25_Ancient/exp2_00250_0050_006_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_100_0.25_Ancient/exp2_00250_0050_006_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_100_0.25_Ancient/exp2_00250_0050_006_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_006_100_0.25_Ancient/exp2_00250_0050_006_100_0.25_Ancient_output_alignment.fa"
"947",947,7,50,250,100,0.25,"Ancient","exp2_00250_0050_007_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_100_0.25_Ancient/exp2_00250_0050_007_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_100_0.25_Ancient/exp2_00250_0050_007_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_100_0.25_Ancient/exp2_00250_0050_007_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_007_100_0.25_Ancient/exp2_00250_0050_007_100_0.25_Ancient_output_alignment.fa"
"948",948,8,50,250,100,0.25,"Ancient","exp2_00250_0050_008_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_100_0.25_Ancient/exp2_00250_0050_008_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_100_0.25_Ancient/exp2_00250_0050_008_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_100_0.25_Ancient/exp2_00250_0050_008_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_008_100_0.25_Ancient/exp2_00250_0050_008_100_0.25_Ancient_output_alignment.fa"
"949",949,9,50,250,100,0.25,"Ancient","exp2_00250_0050_009_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_100_0.25_Ancient/exp2_00250_0050_009_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_100_0.25_Ancient/exp2_00250_0050_009_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_100_0.25_Ancient/exp2_00250_0050_009_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_009_100_0.25_Ancient/exp2_00250_0050_009_100_0.25_Ancient_output_alignment.fa"
"950",950,10,50,250,100,0.25,"Ancient","exp2_00250_0050_010_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_100_0.25_Ancient/exp2_00250_0050_010_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_100_0.25_Ancient/exp2_00250_0050_010_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_100_0.25_Ancient/exp2_00250_0050_010_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0050_010_100_0.25_Ancient/exp2_00250_0050_010_100_0.25_Ancient_output_alignment.fa"
"951",951,1,100,250,100,0.25,"Ancient","exp2_00250_0100_001_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_100_0.25_Ancient/exp2_00250_0100_001_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_100_0.25_Ancient/exp2_00250_0100_001_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_100_0.25_Ancient/exp2_00250_0100_001_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_001_100_0.25_Ancient/exp2_00250_0100_001_100_0.25_Ancient_output_alignment.fa"
"952",952,2,100,250,100,0.25,"Ancient","exp2_00250_0100_002_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_100_0.25_Ancient/exp2_00250_0100_002_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_100_0.25_Ancient/exp2_00250_0100_002_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_100_0.25_Ancient/exp2_00250_0100_002_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_002_100_0.25_Ancient/exp2_00250_0100_002_100_0.25_Ancient_output_alignment.fa"
"953",953,3,100,250,100,0.25,"Ancient","exp2_00250_0100_003_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_100_0.25_Ancient/exp2_00250_0100_003_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_100_0.25_Ancient/exp2_00250_0100_003_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_100_0.25_Ancient/exp2_00250_0100_003_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_003_100_0.25_Ancient/exp2_00250_0100_003_100_0.25_Ancient_output_alignment.fa"
"954",954,4,100,250,100,0.25,"Ancient","exp2_00250_0100_004_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_100_0.25_Ancient/exp2_00250_0100_004_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_100_0.25_Ancient/exp2_00250_0100_004_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_100_0.25_Ancient/exp2_00250_0100_004_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_004_100_0.25_Ancient/exp2_00250_0100_004_100_0.25_Ancient_output_alignment.fa"
"955",955,5,100,250,100,0.25,"Ancient","exp2_00250_0100_005_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_100_0.25_Ancient/exp2_00250_0100_005_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_100_0.25_Ancient/exp2_00250_0100_005_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_100_0.25_Ancient/exp2_00250_0100_005_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_005_100_0.25_Ancient/exp2_00250_0100_005_100_0.25_Ancient_output_alignment.fa"
"956",956,6,100,250,100,0.25,"Ancient","exp2_00250_0100_006_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_100_0.25_Ancient/exp2_00250_0100_006_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_100_0.25_Ancient/exp2_00250_0100_006_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_100_0.25_Ancient/exp2_00250_0100_006_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_006_100_0.25_Ancient/exp2_00250_0100_006_100_0.25_Ancient_output_alignment.fa"
"957",957,7,100,250,100,0.25,"Ancient","exp2_00250_0100_007_100_0.25_Ancient","JC",NA,250000,"DNA","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_100_0.25_Ancient/exp2_00250_0100_007_100_0.25_Ancient_starting_tree.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_100_0.25_Ancient/exp2_00250_0100_007_100_0.25_Ancient_ms_gene_trees.txt","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_100_0.25_Ancient/exp2_00250_0100_007_100_0.25_Ancient_partitions.nex","/data/caitlin/treelikeness_metrics/exp_2/exp2_00250_0100_007_100_0.25_Ancient/exp2_00250_0100_007_100_0.25_Ancient_output_alignment.fa"
